	Query_id	Query	Passage_id	Passage	Score
43	132_2-13	How are the Kyoto Protocol and Paris Agreement different?	MARCO_05_1265566543-4	When it becomes hydrated, we can use it to mould things, and if we allow it to dry, it hardens and retains whatever the shape it is set before drying. What is the Difference Between Gypsum and Plaster of Paris?  Gypsum is a naturally occurring soft sulfate mineral whereas plaster of Paris is a building material that we use for protective or decorative coating purposes.  Both these materials contain calcium sulfate as the major constituent.  Although both gypsum and plaster of Paris contain calcium sulfate as the major component, they have differently hydrated calcium sulfate.  Hence the two materials become different from each other.  Therefore, the key difference between gypsum and plaster of Paris is that Gypsum contains calcium sulfate dihydrate whereas plaster of Paris contains calcium sulfate hemihydrates.  Moreover, another difference between gypsum and plaster of Paris is that we can mould plaster of Paris into different shapes when we moisten it while we cannot do this for gypsum.  Summary – Gypsum vs Plaster of Paris The production of plaster of Paris is mainly from gypsum.  However, there are few differences between gypsum and plaster of Paris.  Among them, the key difference between gypsum and plaster of Paris is that the gypsum contains calcium sulfate dihydrate whereas the plaster of Paris contains calcium sulfate hemihydrates.  Reference: 1.  “Gypsum.”	-0.0559696331620216
44	132_2-13	How are the Kyoto Protocol and Paris Agreement different?	MARCO_54_276512227-6	And would the rich world be defined strictly as the U.S., the EU, Canada, and Japan? The United States preferred for China and India—two wealthy, powerful nations that also contain hundreds of millions of people still in poverty—to pitch into that $100 billion target.  Yet even as those two Asian nations talked up their own investment in climate-vulnerable nations, they blanched at being compelled to join the rich world’s pledge.  The solution: So here’s something counter-intuitive.  The text commonly called the “Paris Agreement” is actually two different documents: the agreement itself, which is legally binding, and the Paris decision, which passes the agreement and sets out a number of less legally binding ways to approach and observe it.  The Paris agreement includes no new specific commitments to finance.  But item 115 of the Paris decision says that more than that $100 billion will be needed:  *  *  * How often should nations check and reassess their emission reductions?  The problem: Two different mechanisms apply here.  The first is stock-taking, when countries will announce how they’ve reduced carbon emissions.  The draft Paris agreement now says global stock-takes will take place every five years.	-0.066219575703144
45	133_1-1	I’d like to appreciate my mum by making her a beauty pamper pack. What do you put in one?	MARCO_51_1542142755-2	I love Mother’s day, don’t you? All moms deserve a bit of pampering for Mother’s Day, so this year I decided to put together a little something for all the Moms in the family.  One of my favorite gifts to give for this type of occasion is gift baskets.  Gift Baskets are a great gift option for when you need to put together multiple items or want to personalize the gift for a specific recipient or theme.  Plus I just love being able to pick and choose my favorite goodies to include.  Since this gift basket is for Mother’s Day, I went with the theme of “pampering” and selected just a few of my favorite at-home pampering and beauty products to give.  I especially love the eos line of lip balms and lotions, and I wanted to make sure to include a few items from their Limited Edition Spring Packs in my basket.  To round out the basket, I included a few other pampering products in coordinating, brightly colored packaging.  Disclosure: This post may contain affiliate links.  Are You Ready to Sew Your Own Fabric Gift Basket?  These little fabric baskets can be sewn to any size and with any fabric to fit your gift or theme.	-0.003041049465537
46	133_1-1	I’d like to appreciate my mum by making her a beauty pamper pack. What do you put in one?	MARCO_47_97926714-6	Pamper Gifts for Mom Homemade Sugar Scrub - Messy Little Monster This easy homemade sugar scrub looks very luxurious if you put it in a nice jar. Add a little gift tag and it makes the perfect gift for mom.  I love the addition of pink hearts.  Easy Bath Salts -Teaching 2 and 3 Year olds I love how the process of making this gift has been adapted so toddlers can be involved in making this gift without to much help.  Mom will love relaxing in a bath with homemade bath salts.  Personalized candle holder -Rhythms of Play Imagine mum lighting up a few candles as she has a nice relaxing bath.  What a perfect way for her to pamper herself a little.  These candle holders can be kept and treasured forever too!  Pamper Hamper - Blue Bear Wood Make mom her own gorgeous pamper hamper full of all her favourite pamper products.  This gift set includes a few homemade beauty products which makes it even more personal.  Keepsakes for Mom Rock Photo Holder - Buggy and Buddy Make mom a photo holder to hold her precious photos.  These rock photo holders look beautiful and can be completely personalised.  Heart Notebook - Easy Peasy and Fun Fill a diy heart notebook with little letters telling mom her how special she is.	-0.0030482991132885
47	133_1-1	I’d like to appreciate my mum by making her a beauty pamper pack. What do you put in one?	MARCO_31_1920583264-2	Potters Passion Gardening Gift Basket More Details Aagiftsandbaskets.com as of May 3, 2021 11:18 am Spa Supplies Spa supplies are one of the best items to put in a gift basket for mom . Every mom could use a day off, so something like a spa gift basket will provide lots of R&R opportunities.  From bath salts to body lotions, she'll be able to pamper herself at home without even needing to hit the spa.  As a bonus, there are caramel chocolates and green tea packets tucked between the loofah ropes, so it'll definitely be a gift your mom will remember.  You might have to pry her out of the bathtub as she relaxes with scented candles and feeds herself gourmet chocolates!  Serenity Spa Cucumber & Melon Gift Chest More Details Aagiftsandbaskets.com as of May 3, 2021 11:18 am Movies If she spent the entirety of The Avengers sighing over Chris Hemsworth's biceps, Hollywood-themed baskets are probably gifts your mom will appreciate.  There are plenty to choose from, but one of our favorites is the Movie Madness Redbox Movie Gift Box.  Not only does it come with a $10 Redbox movie card, but it also includes popcorn, candy, and root beer to satisfy all of her snacking urges.	-0.0034770052880048
48	133_1-3	Can I make the beauty products at home?	MARCO_41_1847614301-2	Beauty Products Mother’s Day is a day to encourage your mom to pamper herself. There’s no better way to do this than with beauty products!  If you know what her favorites are, you can fill her basket with those.  Otherwise, just select things that are universal, such as body cream and bubble bath.  Try making your own beauty products to make the gift even more special!  New Interests Has your mom expressed a desire to learn a new skill?  If so, Mother’s Day is the perfect time to show your support by giving her everything she needs to get started.  For example, if she wants to learn how to play the guitar you can make a basket that has guitar picks, a guitar tuner, a chord book, and an instructional DVD.  Voucher Booklets Mother’s Day is not only a time to honor mothers, but also a chance to give them a break.  Sure, you can do all her chores on Mother’s Day, but what about during the rest of the year?  Vouchers are a nice addition to her gift basket because she can redeem them anytime she wants!  Making dinner, cleaning the house, and running errands all make for great voucher items.	-0.0023636280093342
49	133_1-3	Can I make the beauty products at home?	MARCO_13_1244408348-5	I love gifts that will make people feel good and fleece blankets are such good gifts for mother’s day! buy on amazon 10.  Pretty Coffee Table Books If your mum loves all things design and pretty spaces, coffee table books are the absolute best gifts for mother’s day for her.  These 3 books – especially the McGee’s one – are really interesting to read and are so pretty that will work great as coffee table decorations.  buy on amazon buy on amazon buy on amazon 11.  A couple of bottles of her favourite wine The most perfect gifts for mother’s day don’t need to be extravagant, if you know she has a favourite brand or type of wine, grab a couple of bottles and spend the evening drinking and having fun with her! 12.  A voucher for an activity together Living in different countries, spending time with my mum is not easy.  For the last couple of years my mum’s mother’s day gifts have been vouchers to do things together.  We’ve gone for massages together, horesback riding, a day out shopping, it can be whatever! 13.  Shoes Whether your mum loves heels or trainers, shoes are the ultimate mother’s day gifts – and any day gifts really.	-0.0074043846689164
50	133_1-3	Can I make the beauty products at home?	MARCO_28_977268388-1	16 Free Mother's Day Printables - Spaceships and Laser Beams Home » Free Stuff » 16 Free Mother’s Day Printables Published April 30, 2018 · 16 Free Mother’s Day Printables Filed Under: Free Stuff Try our Favorite Meal Plan for a limited time - only 99 cents!  Getting ready for Mother’s Day?  These free printables should make it easier!  Dress up a special meal with toppers and labels and Mom’s best manners advice.  There are gift tags and wraps, candy bar wraps, bookmarks, coupon books for gifting promised chore duty (someone please give me one!), note paper, art prints, and a cool little box for holding messages or gifts.  Aw, Mom, we love ya!  See Also Don’t miss out on 21 DIY Mother’s Day Gift Ideas. 1.  Card Prints From Soho Sonnet Creative Living Trending Videos on Spaceships and Laser Beams: These gorgeous Mother’s Day printable cards and prints have the sweetest messages on them.  You can choose from a bunch of different sizes, quotes, and colors.  Any mom would appreciate a thoughtful, framed message.  2. Mother’s Day Coupon Book From Tidy Mom Sometimes Moms just don’t need any more “things”, but every mom would love a coupon book full of help and love.	-0.0224109385162591
51	133_1-5	I’ve never made a beauty product at home before. Can you tell me how to make one?	MARCO_21_1042238345-1	How to make DIY makeup remover and reusable makeup remover wipes | Hello Homestead How to make DIY makeup remover and reusable makeup remover wipes DIY Lifestyle By Sam Schipani Last updated May 28, 2019 Making reusable makeup remover wipes and DIY makeup remover helps to reduce waste in your beauty routine and also saves money in the long run.  Photo by Sam Schipani Every so often, though, I like to clean up with a fresh face of makeup.  There is one thing I cannot stand about makeup, though: waste, especially when it comes to removing my makeup at the end of the day.  That’s why I decided to make my own reusable makeup remover wipes and DIY makeup remover.  It not only helps me do my part to reduce waste in my beauty routine, but it also saves me money in the long run.  Though the evidence supporting it is largely anecdotal, certain essential oils are considered effective for specific skin problems.  I usually use lavender, because I like the smell and I hear it reduces blemishes.  I also like peppermint because it allegedly helps with blackheads and dermatitis and it is just so darn refreshing.  Frankincense essential oil is supposedly good for aging skin and rosemary is also recommended for oily skin, so maybe I will be trying that one soon.	-0.0148016838356852
52	133_1-5	I’ve never made a beauty product at home before. Can you tell me how to make one?	MARCO_31_815608144-5	Use a small scoop of the cleanser to remove makeup by massaging it into the skin for one to two minutes before rinsing clean with cool water. 4. DIY Makeup Remover Wipes I’ve written about the dangers of conventional baby wipes and why I make my own.  Conventional, store-bought makeup removing wipes pose the same problems: chemical preservatives and other hormone disrupting, unnatural ingredients.  Making your own makeup remover wipes is easy though!  To make DIY makeup remover wipes: You’ll need: a pint-sized jar with a tight-fitting lid cotton rounds 1 TBSP pure aloe vera 3 tsp pure witch hazel extract 1 tsp liquid castile soap ( Dr. Bronner’s Baby Mild is a perfect choice.) 1 tsp fractionated coconut oil (or your favorite skin-cleansing oil) 8-12 drops skin-soothing essential oil like lavender or frankincense optional: 1 tsp vitamin E oil or 6-8 drops rosemary essential oil as a preservative To make: Combine everything but the cotton rounds in the jar and shake or use an immersion blender to combine well.  Stack the cotton rounds in the jar, then gently shake it to coat them with the mixture.  Use a cotton round to wipe your makeup off anytime you need a quick DIY makeup remover.  The cleansing wipes are great for traveling!	-0.0172868184745311
53	133_1-5	I’ve never made a beauty product at home before. Can you tell me how to make one?	MARCO_48_1729870902-1	how to make makeup remover - diy makeup remover How to Make Makeup Remover March 7, 2019 Learn how to make makeup remover.  It is very simple and truly the best makeup remover!  This natural diy makeup remover leaves your skin soft and completely removes all traces of makeup!  How to Make Makeup Remover I love to make as many products as I can naturally.  Once I learned how to make makeup remover, I don’t know why I didn’t do this sooner!  This diy makeup remover only takes a few minutes to make and it’s very inexpensive.  Plus, I love knowing that what I’m putting on my face is all natural.  You only need 3 ingredients to make the best makeup remover ever!  No need for a separate makeup remover for your eyes because this is the best eye makeup remover as well!  I love products that pull double duty.  It’s even better because it’s so so simple and quick to make!  Plus, very inexpensive.  I actually save a lot of money making this myself.  You can use all that saved money for a spa day.  I don’t know about you but it gets so frustrating trying to read all the ingredients in my facial products.	-0.0197094567120075
54	133_1-7	How much would making my own deodorant cost?	MARCO_12_1398117145-7	Expert Tip When you switch to a natural men’s deodorant, there may be an adjustment period during which you sweat more and notice increased odor. It usually only lasts a couple of days, but some men may experience the issue for up to a few weeks.  STAFF BestReviews Men’s deodorant prices Men’s deodorants vary in price based mainly on the type of the ingredients, but you’ll typically pay between $3 and $48.  Inexpensive Men’s deodorants that solely provide odor protection are usually the least expensive option, ranging from $3 to $7.  Men’s antiperspirant deodorant products are usually a bit more expensive, and typically cost between $5 and $10.  Mid-range You’ll usually pay more for men’s deodorants that contain natural ingredients too – all-natural formulas usually range from $6 to $22.  Expensive The most expensive men’s deodorant options are those that coordinate with designer colognes.  These can be either deodorant only or antiperspirant deodorant formulas, but you’ll usually pay between $22 and $48.  Tips Always apply deodorant to dry skin for the most effective odor protection.  Wear shirts that fit loosely under the arms so air can circulate in your armpits and they will be less likely to sweat.	-0.0483831353485584
55	133_1-7	How much would making my own deodorant cost?	MARCO_59_278535003-10	This allows the product to properly soak in overnight. The antiperspirant benefits of these products don’t wash off as quickly as the deodorant components do when you’re showering.  Longevity: The length of time that a deodorant provides effective odor and wetness control might be another important factor to consider.  The longevity of each product will vary significantly based on the individual, activity level, timing of bathing, the weather and more.  Residue: We all know how annoying it is to find white deodorant streaks on our dark clothing.  Some deodorants also leave residue on lighter colored fabrics, and antiperspirants are often blamed for leaving yellowish marks on clothing over time.  Certain common antiperspirants, such as aluminium zirconium tetrachlorohydrex GLY, react with sweat and cause such yellowing.  Cost: Deodorant prices range significantly, from under $5 to over $25.  Because it is a product that you’ll purchase regularly, cost may be a factor when making your decision.  Be sure to look at the net weight of product contained when price shopping; some of the containers are significantly larger than others.  Also, consider product waste when using aerosol sprays.  Although they contain more product than other deodorants by net weight, you lose some to the surrounding air when applying.	-0.0546892136335372
56	133_1-7	How much would making my own deodorant cost?	MARCO_26_1031914784-8	Also, if you want a stronger scent from the deo, you can always add a few more EO drops (so long as it isn’t irritating you) and you can also add a bit more DE. It will make it a bit more ‘stiff’ in consistency, but will help in grabbing odors.  And there you have it.  xo, Would you love to try this deodorant, but you aren’t always a DIY-ish person (or maybe you are simply lacking time, motivation, supplies, raw products, etc etc etc etc)?  Please, head on over to my Pronounce Skincare Shop where I sell this deodorant.  While you are there, please look around at all of my other skincare creations.  I love making them for my family and for you!  Rated 4.75 out of 5 Deodorants $ 14.00 – $ 37.00 Read more This post was shared at-  Thank Goodness It’s Monday, Show Me What Ya Got, Let’s Get Social Sunday, & The Pin Junkie.	-0.0700315982103347
57	133_2-1	Can you tell me how to make a body scrub at home?	MARCO_53_606792668-2	They are not inexpensive, and the makeup cleanser or remover is an essential skin care product that you need to use every day, which means that you are required to spend quite a lot on it. So, why not make one yourself?  It is not tough at all, and it will help save loads of money.  There are many recipes that you can use for a DIY jojoba oil makeup remover.  Here are a few to help you make your very own at home: Recipe 1: This recipe requires only two ingredients and is super-easy to make!  All you need is: Organic jojoba oil – 1 ounce Rose water – 1 ounce How To Prepare and Use It?  Simply combine the two ingredients together in a jar and shake the mixture well before you use it.  Gently rub this makeup cleanser onto your eyes and all over your face with a cotton ball or your fingertips.  Next, take a soft, clean and dry cloth and gently remove your makeup.  Repeat until you have removed everything completely.  This recipe is simple, and the two ingredients make a great combo as they both have amazing effects on the skin.  They will keep your skin nourished and radiant.  It is better than any other makeup remover out there!	-0.0061135194264352
58	133_2-1	Can you tell me how to make a body scrub at home?	MARCO_35_372759158-2	More like this Everything You Need To Know About Septum Piercings By Amy Sciarretto Dose’s Mood Mist Promises To Help With Pre-Workout Motivation By Rebecca Fearn Sol de Janeiro's New Cream Is Summer In A Tub By Rebecca Fearn The 7 Best Press-On Nails By Maria Del Russo Instead of spending a ton of money and working incredibly hard to take off your makeup at the end of the day, consider making a DIY makeup remover at home using safe and natural ingredients. And just because you're making it at home doesn’t mean you have to skimp on good-for-you ingredients either.  In fact, these DIY recipes can remove makeup and moisturize skin as good, if not better than the stuff you're buying at the mall!  Here’s seven ways to make a DIY makeup remover at home.  1.  Simple Olive Oil Olive oil is a great natural way to remove the toughest of makeup, like eyeliner or liquid lipstick.  It's gentle and soothing but way effective.  2  . Coconut Oil-Based Remover Microwave solid form coconut oil to create a serum-like texture to use in this mix.  Add some tea tree oil for additional bacteria fighting.  3  . DIY Makeup Remover Pads If you love cotton pads, you're in luck!	-0.0067641334608197
59	133_2-1	Can you tell me how to make a body scrub at home?	MARCO_31_815608144-8	To make a DIY makeup remover with rose water, combine the following ingredients in a pump bottle: 1 cup rose water (see how to make it here) 1/4 cup aloe vera gel 2 tsp glycerine 1 tsp castile soap 8 drops rose absolute for additional scent and skincare benefits Pump a squirt of this cleanser into clean hands or on a clean washcloth and massage over your face in a circular motion until clean. Rinse with warm water and pat dry. Demystify Safe, Natural Skin Care!  Going the DIY route with your skin care routine doesn’t have to be scary or hard, and with all of the above options, you’re sure to find a solution that works for your skin type.  Which DIY makeup remover are you excited to try first?	-0.0070404540747404
60	133_2-3	Cool. Can you tell me how to make a moisturizer at home?	MARCO_26_977932928-4	These cloths dispel make-up from your whole face. Even the high-force business make-up breaks down without shedding your skin.  Not greasy and without oil, ideal for sensitive skin.  It can also remove waterproof makeup from your face without hurting the skin.  The Vitamin An gives your skin a new radiance with a more perfect and brilliant surface.  This make-up remover wipe removes all make-up from your face in one go without the build-up of deposits on your skin.  Ideal for use at home as well as outdoors.  Relate: Best Make Up Removers #2. Aveeno Ultra-Calming Makeup Removing Wipes – The best make up remover wipes for all makeups Get it now on Amazon.com Get it now on Amazon.com This pack of 25 makeup wipes will do a great job of removing all make-up from your skin without harming your skin.  These wipes can also be applied to sensitive skin.  Try not to work with waterproof make-up and have no flavor when looking for a make-up remover that has a wonderful scent.  It soothes and soothes disturbing influences, making the skin feel new and tender.  #3.	-0.0045482045970857
61	133_2-3	Cool. Can you tell me how to make a moisturizer at home?	MARCO_57_1296314158-1	This 4-ingredient homemade makeup remover really works | Well+Good Clean Beauty This 4-Ingredient Homemade Makeup Remover Can Actually Take Care of Business Alyssa Girdwain ・ September 30, 2019 Pin It Photo: Getty Images/nortonrsx Share on facebook Share on twitter Share on pinterest Share on email A beauty commandment we can all agree on: Take your makeup off before bed.  If not for the sake of your nightly skin-care ritual, for the sake of your very delicate face: Because skin absorbs leftover product, sleeping in the stuff (for shame!) can clog pores, worsen acne, and keep skin cells from shedding through the night, causing dull skin.  The second order of business is to find a makeup remover that actually takes all your stubborn makeup off—without the same effort required to scrub a plate crusted in goop.  And on days when you discover you’ve pumped your last drop of your beloved micellar water, or if you’re looking for a simple potion that won’t dry out your skin, homemade makeup removers can come to your rescue.	-0.007487803697586
62	133_2-3	Cool. Can you tell me how to make a moisturizer at home?	MARCO_42_383872349-5	So Dr. Engelman recommends following up with this cleansing wash by ProactiMD. “To effectively remove all traces of makeup and cleanse the face, make sure to add a second step on top of makeup removers and wipes.  This gentle liquid cleanser helps to resurface the skin and unclog pores to prevent breakouts,” she says.  The cleansing wash also works as a gentle exfoliator that removes dead skin cells and leaves skin looking brighter and more refreshed.  It was designed specifically for acne-prone skin, so it’s extremely gentle as well.  available at amazon.com $30 SHOP NOW	-0.0091530717909336
63	133_3-2	My mum loves a good, scented lotion. Let’s make that	MARCO_35_959362465-5	So, why not create a pampering new mom care package that shows you remember her, too? She’ll be eternally grateful. 9.  Fancy body lotion Image via Naturopathica “I love the Sicilian Bergamot body lotion from Naturopathica,” says Mayer.  “It has a light, uplifting smell, and since it's all natural, it's OK to be around babies.”  Where to buy: Sicilian Bergamot Lotion ($36, Naturopathica) 10.  Pedicure gift card “It’s important to help a new mom squeeze in a little self-care to help her feel like herself when she hasn’t slept or gotten out of her pajamas in days,” says Hoops.  “A pedicure gift card and offer to snuggle the baby for an hour is always a good idea.”  Where to buy: Pedicure Gift Card (various prices, SpaFinder.com) 11.  Candle Image via Bee Lucia Help a new mom create a tranquil environment when baby is extra fussy with scented candle.  “Another great gift I was given after I gave birth was a Wellness Candle,” says Santos.  “It smelled amazing and helped create a somewhat serene vibe in the evenings when the baby was crying and I was trying to make dinner.”  Whatever works!	-0.0047089871950447
64	133_3-2	My mum loves a good, scented lotion. Let’s make that	MARCO_51_1542142755-2	I love Mother’s day, don’t you? All moms deserve a bit of pampering for Mother’s Day, so this year I decided to put together a little something for all the Moms in the family.  One of my favorite gifts to give for this type of occasion is gift baskets.  Gift Baskets are a great gift option for when you need to put together multiple items or want to personalize the gift for a specific recipient or theme.  Plus I just love being able to pick and choose my favorite goodies to include.  Since this gift basket is for Mother’s Day, I went with the theme of “pampering” and selected just a few of my favorite at-home pampering and beauty products to give.  I especially love the eos line of lip balms and lotions, and I wanted to make sure to include a few items from their Limited Edition Spring Packs in my basket.  To round out the basket, I included a few other pampering products in coordinating, brightly colored packaging.  Disclosure: This post may contain affiliate links.  Are You Ready to Sew Your Own Fabric Gift Basket?  These little fabric baskets can be sewn to any size and with any fabric to fit your gift or theme.	-0.0069574709050357
65	133_3-2	My mum loves a good, scented lotion. Let’s make that	MARCO_50_620478106-4	Store in the cupboard in an airtight container or in the freezer in an airtight freezer bag. 4.  Take her to the spa If a day at home doesn’t work for your schedule, then book Mom into your favorite spa for a day of pampering!  Eliminate her stresses with a relaxing spa treatment like a mani/pedi, facial or massage.  Explore wellness day spas and resort spas featuring Pure Fiji products and signature spa treatments.  5.  Spoil her with a Pure Fiji gift basket Why not prepare a beautiful gift basket full of Pure Fiji products to complement the relaxing day you have planned for your mom.  A Pure Fiji spa basket complete with natural bath and body treatments will give Mom the perfect spa ritual at home – anytime she likes.  Exfoliate, moisturize and soothe skin with delightful plant based therapies.  The Spa Basket includes a 2 oz.  body oil, lotion, dilo rescue gel, body butter, sugar rub, crème scrub and shower gel.  Choose from heavenly tropical scents like mango, coconut, frangipani, passionflower, pineapple, starfruit, and white gingerlily.  6.  Go on a shopping spree!  What better way to show Mom you love her then to take her out on a shopping trip just for her?	-0.0128366816788911
66	133_3-4	I need more information about purchasing an unscented lotion base	MARCO_47_521703086-1	How to Make Scented Body Lotion - ModernMom How to Make Scented Body Lotion October 11, 2016 by ModernMom Staff Leave a Comment Scented body lotion can be expensive and may contain irritants or allergens.  You can easily make your own scented lotions, either to use yourself or give as gifts.  It is easy to customize homemade scented body lotion to your specific needs, whether you prefer something light or a heavy moisturizer.  Reuse lotion bottles you already have or buy attractive containers to hold your scented body lotion and make a pretty bathroom display.  Choose the fragrances you love and the lotions that work best for your skin when you make your own scented body lotion.  Step 1 Purchase an unscented lotion base.  You can buy lotion bases from soap making suppliers or simply opt for a bottle of unscented lotion from your local discount or department store.  Choose a lotion that will work well with your skin chemistry, whether you need a very light lotion or a heavier moisturizer.  You may want to make scented body lotion in a heavier formulation for winter and a lighter one for summer, or make several in different scents.  Step 2 Choose fragrance or essential oils.  Essential oils are extracted from plants and can be less potentially irritating or allergenic.	-0.0035657414700835
67	133_3-4	I need more information about purchasing an unscented lotion base	MARCO_47_521703086-2	You can also buy a wide variety of fragrance oils, ranging from oils made to use as perfumes to oils made for scenting toiletries. Be sure that the fragrance oil you choose is made for use on the skin as opposed to as a room fragrance.  Avoid alcohol- or water-based perfumes when you intend to use the fragrance to make a scented lotion.  Step 3 Make sure that your containers are clean.  If you are using a commercial lotion, the preservatives in the lotion will prevent bacterial growth, so sterilization is not required.  You can reuse containers you already have, use the original lotion container or purchase lotion bottles of various sorts.  Wash out your containers well with hot soapy water and dry thoroughly.  Step 4 Pour your lotion into a large mixing bowl.  Add fragrance or essential oil.  Allow for approximately 1/4 to 1/2 oz.  of fragrance or essential oil per 16 oz.  of lotion.  Use a whisk or non-absorbent spoon to mix your lotion thoroughly.  You can also add FDA approved colorants at this time.  Step 5 Use a funnel to bottle your lotion into an easy-to-use pump bottle or another suitable container.  Enjoy your new scented body lotion.  Warnings Choose a good quality lotion to avoid problems with separation and spoilage.	-0.0058780666440725
68	133_3-4	I need more information about purchasing an unscented lotion base	MARCO_25_262671939-2	Making a pump-able homemade lotion takes a little bit of skill and planning, but the results can be every bit as lovely as a commercially produced lotion. AND you will have complete control over the ingredients.  I set about making a batch of homemade lotion to give as gifts this holiday season with some of my favorite Moutain Rose Herbs ingredients.  Rose-Scented Homemade Lotion Ingredients To make this rose-scented, rich, nourishing, yet lightweight and non-greasy homemade lotion with a pump-able consistency, you will need: Distilled Water It is vital to have a sterile water source with a neutral pH, free of contaminants.  Rose Hydrosol This is a beautiful way to deliver subtle rose scent to your resulting lotion.  Sweet Almond Oil This highly nourishing oil makes an excellent base for a handmade lotion.  I personally like to infuse the sweet almond oil with some rose petals before making this lotion but that is a completely optional step.  Rosehip Seed Oil Known for its wonderful absorption, this an exceptionally nourishing oil that offers an abundance of benefits for the skin.  Cocoa Butter Super rich and chocolatey scented cocoa butter adds some richness and deep moisturizing qualities to the handmade lotion.  Glycerin A natural humectants, glycerin draws moisture to the skin.  Aloe Vera Cooling aloe contributes soothing qualities to the homemade lotion.	-0.0063640787266194
69	133_3-6	What types of essential oils should I consider when making my own scented lotion?	MARCO_48_63285570-9	My Favorite Fragrance Oils for Lotion: NG Viva La Juicee Fragrance Oil Next, we have the vibrant and fruity scent of NG Viva La Juicee Fragrance Oil. This fragrance oil was inspired by the aroma of Juicy Couture’s Viva la Juicy fragrance.  The scented oil has a tantalizing blend of juicy wild berry and mandarin that are wrapped in the floral notes of summer gardenia, pink jasmine and bright honeysuckle, which is enhanced by vanilla praline, soft woods and amber base notes.  This fragrance oil is a bright, fruity scent that is perfect for fun lotion recipes that will care for your skin and make you smell fantastic!  My Favorite Fragrance Oils for Lotion: Black Raspberry Vanilla Fragrance Oil Also, Black Raspberry Vanilla Fragrance Oil is another fantastic scent for creating lotion recipes.  In fact, the first time I used this scent was in the Black Raspberry Vanilla Body Butter Recipe and it was such a delightful scent!  This aroma was based on the scent of Bath and Body Work’s Black Raspberry Vanilla and NG made such a wonderful dupe.  The blend of blackberries, raspberries, white floral, musk and vanilla creates a scent that is simply irresistible.  This is one of my go to scents for daily lotion recipes and I just love it all year round.	-0.004954561125487
70	133_3-6	What types of essential oils should I consider when making my own scented lotion?	MARCO_48_63285570-6	My Favorite Fragrance Oils for Lotion: Sun Ripened Raspberry Fragrance Oil Also, I love the sweet scent of the Sun Ripened Raspberry Fragrance Oil in my lotion recipes. This gorgeous aroma was created to be like the Bath and Body Work’s Sun Ripened Raspberry, which is a delicious aroma.  This scent take the aroma of freshly ripened raspberries and blends them with notes of red delicious apples, squeezed orange, ylang ylang, soft rose, greenery, and tagete.  These notes are all on a lovely base of vanilla beans that round out this sweet fruit aroma.  This sweet scent is light and perfect for daily hand creams that smell uplifting without being overpowering.  My Favorite Fragrance Oils for Lotion: NG Coconut Vanilla Type Fragrance Oil Another fun scented oil to use in lotions is the NG Coconut Vanilla Type Fragrance Oil.  This sweet tropical aroma is a scent that would be perfect for summer.  The scent was created to smell like Yankee’s Vanilla Coconut, which is sweet and delicious.  To recreate this aroma we used top notes of coconut, cream and sugar that are followed by middle notes of rose and lily of the valley.  Then, the scent culminates with base notes of cedarwood and vanilla.  Such a lovely, light coconut fragrance oil that is perfect for lotions.	-0.0050195627845823
71	133_3-6	What types of essential oils should I consider when making my own scented lotion?	MARCO_48_63285570-8	My Favorite Fragrance Oils for Lotion: Cocktails by the Pool Fragrance Oil Also, I like to use the Cocktails by the Pool Fragrance Oil in many of my lotion recipes. This fresh, fruity scent is another fragrance that is perfect for summer!  The aroma was inspired by the scent of Bath and Body Works’ gorgeous Sunset by the Pool aroma.  This fragrance at NG has notes of sparkling fruits, gorgeous and soft florals, sandalwood, and vanilla.  This scent is such a perfect blend for a tropical summer fragrance oil that I just had to include it in my lotion bar supplies for this year!  My Favorite Fragrance Oils for Lotion: Daisy Type Fragrance Oil Another great scented oil for lotion making is the Daisy Type Fragrance Oil.  This delightful floral aroma was created to match the scent of Marc Jacob’s Daisy perfume.  Our rendition of this fragrance starts with tangy lemon and jasmine notes that are followed by middle notes of muguet lily, rose petals, African violet, and daylily.  These layers are both sitting on a base of cedarwood, patchouli, and musk.  This blend of gorgeous aromas creates a fragrance that is light and beautiful.  This is perfect for creating a light scented lotion that leaves you smelling delightfully feminine.	-0.0051901126280426
72	133_3-8	Okay, so how do I mix the unscented lotion and the essential oils?	MARCO_52_1346111477-7	Do not use a stick blender to mix in the fragrance, or the batter may become too thick. Crisp Cotton Fragrance Oil does not accelerate trace in cold process soap.  If you are working with a different fragrance oil that does accelerate trace, add the fragrance oil after adding the colorants.  FIVE:  Split the soap batter into two even containers; it’s okay to eyeball it!  There will be about 3 cups in each container.  SIX: To one container, add all the dispersed Ultramarine Blue Oxide and use a whisk to mix in.  To the other container, add all the dispersed Titanium Dioxide and use a whisk to thoroughly mix in.  SEVEN: Pour about 1/4 of the white soap into the mold.  Tap the mold on the counter gently to release any bubbles.  EIGHT: Pour about 1/4 of the blue soap into the layer of white, moving the soap throughout the mold.  Pour from a few inches above the mold to cause the soap to “break through” into the white.  Don’t worry about making your pour “perfect.”  NINE: Continue to pour the white and blue soap into the mold from various heights.  As you continue to pour, the soap will begin to swirl itself naturally.	-0.0240484196692705
