	Query_id	Query	Passage_id	Passage	Score
61	133_3-4	I need more information about purchasing an unscented lotion base	MARCO_58_683154701-9	"There’s no need to pay extra for scented body lotions. Instead, choose an unscented lotion, then add 3-4 drops of undiluted lavender oil to the bottle.  If you don’t want the whole bottle of lotion to smell like lavender, dispense a little lotion into your hands, add 1 drop of lavender oil, and rub your hands together to mix it thoroughly.  {""smallUrl"":""https:\/\/www.wikihow.com\/images\/thumb\/8\/8d\/Use-Lavender-Oil-Step-11.jpg\/v4-460px-Use-Lavender-Oil-Step-11.jpg"",""bigUrl"":""\/images\/thumb\/8\/8d\/Use-Lavender-Oil-Step-11.jpg\/aid6902816-v4-728px-Use-Lavender-Oil-Step-11.jpg"",""smallWidth"":460,""smallHeight"":345,""bigWidth"":728,""bigHeight"":546,""licensing"":""<div class=\""mw-parser-output\""><p>License: <a target=\""_blank\"" rel=\""nofollow noreferrer noopener\"" class=\""external text\"" href=\""https:\/\/creativecommons.org\/licenses\/by-nc-sa\/3.0\/\"">Creative Commons<\/a><br>\n<\/p><p><br \/>\n<\/p><\/div>""} 2 Make a sugar scrub with sugar, undiluted lavender, and oil.  Mix 1.5 cups (350 mL) of granulated sugar, 0.25 cups (59 mL) of your favorite carrier oil, and 5-8 drops of lavender oil to create a sugar scrub that will leave your skin feeling soft and smooth.  If you like, you can add 3 drops of purple food coloring, but this is optional."	90.16712751987508
62	133_3-4	I need more information about purchasing an unscented lotion base	MARCO_47_521703086-2	You can also buy a wide variety of fragrance oils, ranging from oils made to use as perfumes to oils made for scenting toiletries. Be sure that the fragrance oil you choose is made for use on the skin as opposed to as a room fragrance.  Avoid alcohol- or water-based perfumes when you intend to use the fragrance to make a scented lotion.  Step 3 Make sure that your containers are clean.  If you are using a commercial lotion, the preservatives in the lotion will prevent bacterial growth, so sterilization is not required.  You can reuse containers you already have, use the original lotion container or purchase lotion bottles of various sorts.  Wash out your containers well with hot soapy water and dry thoroughly.  Step 4 Pour your lotion into a large mixing bowl.  Add fragrance or essential oil.  Allow for approximately 1/4 to 1/2 oz.  of fragrance or essential oil per 16 oz.  of lotion.  Use a whisk or non-absorbent spoon to mix your lotion thoroughly.  You can also add FDA approved colorants at this time.  Step 5 Use a funnel to bottle your lotion into an easy-to-use pump bottle or another suitable container.  Enjoy your new scented body lotion.  Warnings Choose a good quality lotion to avoid problems with separation and spoilage.	87.7745188283152
63	133_3-6	What types of essential oils should I consider when making my own scented lotion?	MARCO_15_1872813287-3	So, if you’re planning to make a fragrance-free lotion or you wish to add essential oils, I would advise using Shea butter instead of the cacao butter which has a strong aroma and will blur the scent of your essential oils. Glycerin or Honey Both are humectants, and they enhance the moisturizing properties of your lotion and will give you an additional protection by binding the moisture onto your skin.  So, if your skin is really dry from the sun, cold weather or air-conditioning, glycerin or honey are an excellent natural way to enrich your lotion.  But be careful not to add too much or you’ll end up with a sticky lotion.  Essential Oils If you’ve read some of my previous posts, you know that I’m a huge fan of essential oils.  Not only for their beautiful fragrance but their benefits as well.  So, go ahead and personalize your lotion with your favorite scent or add some of them to help you fight dry or greasy skin, acne, eczema, etc.  Moreover, jasmine, sandalwood, ylang-ylang, rose, and lavender are all good examples of essential oils for an aging and dry skin.	81.378971837461
64	133_3-6	What types of essential oils should I consider when making my own scented lotion?	MARCO_58_105794544-8	You can use a single essential oil or a combination of several—it's completely customizable. If you aren’t sure what scents you like, you might try: Lavender oil for a relaxing, slightly herbal scent Rose oil for a classic floral fragrance Citrus oils like sweet orange and grapefruit for a bright, energetic scent Patchouli or cedarwood oil for a deep, woody scent Myrrh, frankincense, or benzoin for a dramatic, resinous scent Tip: Always use high-quality, therapeutic-grade essential oil for your lotion.  Avoid synthetic fragrance oils unless you're sure they won't irritate your skin.  2 Blend the lotion for 1-2 minutes to incorporate the essential oil.  At this point, test the lotion on your hand to see how you like the fragrance.  If you want a slightly stronger scent, add another teaspoon of essential oil and blend the mixture again.  However, avoid using more than a total of 2 teaspoons (6 ml) of essential oil.  Essential oil is very concentrated and can irritate the skin if it isn’t properly diluted.  3 Use skin-safe mica, oxides, and powdered pigments to add color.  These products are oil-soluble, so they're perfect for this recipe.	80.6307214666158
65	133_3-6	What types of essential oils should I consider when making my own scented lotion?	MARCO_24_1169299216-5	The type of essential oils you use will depend on the purpose of the lotion: Peppermint and ginger for cooling massage lotions after exercise. Calendula and chamomile for sensitive skin.  Argan oil and patchouli for anti-aging face creams.  Aqueous vs. Oil Lotions The main difference between a lotion and body butter is how much water is in it.  With most creams, more than half of the tub is water.  When you’re making home-made lotions, the problem with water is that it provides a breeding ground for bacteria and mold.  This means that to keep the lotion fresh, you need to add some sort of preservative.  Some essential oils, such as tea tree, make good preservatives, so if you are planning on adding those to your blend, then that may be enough to preserve a small tub of lotion.  If you don’t want to add preservatives, though, you’re going to struggle.  Body butter is less likely to go rancid quickly, but a lot of people don’t like them because of the texture.  Water-based oils are a good choice for those people, and there are some active ingredients such as rose water, aloe juice, and witch hazel that are water soluble and work well in water-based lotions.	76.76053467392921
66	133_3-8	Okay, so how do I mix the unscented lotion and the essential oils?	MARCO_23_881727735-2	Formulation: 90% Cyclomethicone 5% Artisan’s Perfume Base 5% fragrance oil Step 1 Using the Funnel Pitcher and scale, weigh out 8 ounces of Cyclomethicone. Step 2 Measure by weight .40 ounce of body safe Fragrance Oil and add it to the Cyclomethicone.  We used Light Blue type fragrance oil in this recipe.  Usage is 5% of fragrance oil to the Cyclomethicone.  In this tutorial, 5% of 8 ounces is .40 ounces.  Step 3 Add 5% of the Artisan’s Perfume Base.  Weigh out .40 ounce of the Artisan’s Perfume Base and add it to the Cyclomethicone.  The Artisan’s Perfume Base will add a cooling effect to the spray.  Step 4 Stir slowly until fully incorporated.  Cyclomethicone stays completely blended and crystal clear without the need for shaking.  Step 5 Slowly pour the product into 2-ounce Tapered PET Spray bottles.  This tutorial will make four 2-ounce bottles of Dry Oil Spray.  Step 6 Mix and match fragrance oils to come up with a unique scent.  Enjoy!  DIY Crafting Tutorials - spread the love!  Previous Post: « Peppermint Candy Soap Loaf Next Post: Winter Shower Steamers Tutorial »	85.0752515864333
67	133_3-8	Okay, so how do I mix the unscented lotion and the essential oils?	MARCO_52_1346111477-7	Do not use a stick blender to mix in the fragrance, or the batter may become too thick. Crisp Cotton Fragrance Oil does not accelerate trace in cold process soap.  If you are working with a different fragrance oil that does accelerate trace, add the fragrance oil after adding the colorants.  FIVE:  Split the soap batter into two even containers; it’s okay to eyeball it!  There will be about 3 cups in each container.  SIX: To one container, add all the dispersed Ultramarine Blue Oxide and use a whisk to mix in.  To the other container, add all the dispersed Titanium Dioxide and use a whisk to thoroughly mix in.  SEVEN: Pour about 1/4 of the white soap into the mold.  Tap the mold on the counter gently to release any bubbles.  EIGHT: Pour about 1/4 of the blue soap into the layer of white, moving the soap throughout the mold.  Pour from a few inches above the mold to cause the soap to “break through” into the white.  Don’t worry about making your pour “perfect.”  NINE: Continue to pour the white and blue soap into the mold from various heights.  As you continue to pour, the soap will begin to swirl itself naturally.	82.95982124880902
68	133_3-8	Okay, so how do I mix the unscented lotion and the essential oils?	MARCO_55_59440734-5	With the introduction of stick blenders to soap making, the trace can be reached in a few minutes. The Spruce / David Fisher Add Fragrance or Essential Oils After the soap mixture is completely blended, but before it gets too thick, slowly add any fragrance or essential oils from your recipe to the mixture.  Stop stick blending the mixture and just use the end of the stick blender like a spoon.  The Spruce / David Fisher Add Additives or Extras If your recipe calls for additives such as spices, natural exfoliants, flower petals, herbs, or special moisturizing oils, now is the time to add them.  As you did with the fragrance, gently stir them into the pot using the stick blender as a spoon.  Before you move on to adding the colorant, give the mixture a brief blend with the stick blender to make sure that the fragrance oil and additives are well mixed.  The Spruce / David Fisher Add Color to the Soap Next, add color to the soap.  If you want the soap to be one single color, add the colorant to the pot and stir.  If you want to achieve a swirl effect, do the following: Ladle about 1/2 to 1 cup of the soap mixture into a measuring cup.  Add the colorant to that bit of soap.	81.31301284479923
69	133_2-1	Can you tell me how to make a body scrub at home?	MARCO_53_606792668-2	They are not inexpensive, and the makeup cleanser or remover is an essential skin care product that you need to use every day, which means that you are required to spend quite a lot on it. So, why not make one yourself?  It is not tough at all, and it will help save loads of money.  There are many recipes that you can use for a DIY jojoba oil makeup remover.  Here are a few to help you make your very own at home: Recipe 1: This recipe requires only two ingredients and is super-easy to make!  All you need is: Organic jojoba oil – 1 ounce Rose water – 1 ounce How To Prepare and Use It?  Simply combine the two ingredients together in a jar and shake the mixture well before you use it.  Gently rub this makeup cleanser onto your eyes and all over your face with a cotton ball or your fingertips.  Next, take a soft, clean and dry cloth and gently remove your makeup.  Repeat until you have removed everything completely.  This recipe is simple, and the two ingredients make a great combo as they both have amazing effects on the skin.  They will keep your skin nourished and radiant.  It is better than any other makeup remover out there!	85.87661910927272
70	133_2-1	Can you tell me how to make a body scrub at home?	MARCO_34_552141024-6	Step 1: Prep Fabric To make the DIY makeup remover pads, you'll need half a yard each of double gauze fabric and an organic bamboo terry fabric. Prewash and dry both fabrics, then lay the fabrics down with right sides together.  Cut the fabric into 4-inch squares.  You'll need one square of each fabric for each makeup remover pad you want to make: We suggest making one for each day of the week, so you only have to wash them once a week.  Step 2: Sew Fabric Squares Once you've cut the fabric squares, place one gauze square on top of a terry square with right sides together and clip or pin the fabric in place.  Use a ¼-inch seam allowance to sew around all four edges, leaving a one-inch opening on one side.  Clip the corners and turn the pad right side out.  Repeat this step for each pad you want to make.  Step 3: Finish Sewing Pads Once you've sewn and turned each pad right side out, fold in the edges of the one-inch opening and iron to flatten the seams.  Then topstitch with a 1/8-inch seam allowance around all four edges of the pad, which will close the gap you left earlier.	84.86950066802092
71	133_2-1	Can you tell me how to make a body scrub at home?	MARCO_21_1042238345-2	DIY natural makeup removal is two-fold: upcycling materials to make reusable makeup remover wipes and creating the DIY makeup remover solution How to make reusable makeup remover wipes These reusable makeup remover wipes are easy to make and do not require a sewing machine to prepare. Here’s what you need to do.  Materials 2 washcloths, a sheet of cotton fabric (I pick mine up for a dollar a bagful from the thrift store) or scraps from an old cotton t-shirt that is no longer wearable Needle and thread Pencil Scissors Drinking glass.  Instructions Photo by Sam Schipani Photo by Sam Schipani Photo by Sam Schipani Sandwich the cotton between two washcloths.  Use the mouth of the drinking glass to trace two circles in the washcloths.  Cut the circles out with the scissors.  Sew the three layers together with the needle and thread.  How to make DIY makeup remover Some natural beauty bloggers swear by a few tablespoons of pure olive oil.  As much as the pasta-loving Italian in me would like to embrace that, I have greasy skin and, frankly, need something with a little more oomph.  Here’s the DIY makeup remover recipe I recommend using.	80.94568185441312
72	133_2-3	Cool. Can you tell me how to make a moisturizer at home?	MARCO_42_383872349-5	So Dr. Engelman recommends following up with this cleansing wash by ProactiMD. “To effectively remove all traces of makeup and cleanse the face, make sure to add a second step on top of makeup removers and wipes.  This gentle liquid cleanser helps to resurface the skin and unclog pores to prevent breakouts,” she says.  The cleansing wash also works as a gentle exfoliator that removes dead skin cells and leaves skin looking brighter and more refreshed.  It was designed specifically for acne-prone skin, so it’s extremely gentle as well.  available at amazon.com $30 SHOP NOW	90.93959036076558
73	133_2-3	Cool. Can you tell me how to make a moisturizer at home?	MARCO_11_855909467-10	Only touch the one you intend to use. The same rules apply if you’re keeping your wipes in a silicone bag .  Once you’ve grabbed your wipe, immediately replace the lid of your jar (or zip up your bag).  Unfold your wipe.  Gently glide it over your skin, taking care not to tug around the delicate eye area.  Once you’re finished removing your makeup, you can rinse your face with water to remove any residue, if desired.  But a second cleanser is not necessary, as these wipes cleanse while they remove makeup.  Proceed with the rest of your skincare routine as usual.  Remember that these wipes aren’t just for makeup.  They’re just as useful for a gentle morning cleanse or to refresh your skin after a workout.  And if you need to touch up any makeup mistakes, they work well for this, too.  Continue to Content Yield: 30 wipes Natural DIY Makeup Remover Wipes (Micellar Formula) Learn how to make easy DIY makeup remover wipes with natural ingredients!  Store them in a jar for easy makeup removal, or bring them on the go in a resealable bag.  Make this recipe with 3 kinds of wipes: disposable, compostable or reusable.	89.81125842731853
74	133_2-3	Cool. Can you tell me how to make a moisturizer at home?	MARCO_20_1380415013-16	Don’t expect the color remover to bring you back to your original color – it will simply remove as much burgundy pigment as possible, in order to prepare your hair for the next dyeing session. While the color remover works well, it doesn’t smell very good, and it does significantly dry out the hair.  • The second option is nearly as effective as using a color remover, but it is much gentler on the hair and it doesn’t involve any bleach.  The added bonus is that it’s a fun DIY recipe!  All it’ll require is your clarifying shampoo of choice and some vitamin C powder.  You can either buy vitamin C powder as is, or buy vitamin C pills that can be crushed into a powder.  In a bowl, mix together a spoonful of vitamin C powder with an equal amount of clarifying shampoo – you want to make enough so that you can cover all of your hair, so make more if your hair is long.  Apply this mixture to your hair while it is damp, making sure to thoroughly cover every strand.  Once your whole head is covered, put on a shower cap, and let it sit on your head for an hour.  Once the time elapses, rinse it out in the shower.	86.67471279279562
75	134_1-1	What should I consider when buying a phone?	MARCO_42_324634806-29	Among the things you should consider are budget, performance, camera quality, battery life, and, of course, the purpose of getting a phone. Purpose What is the purpose of the phone you’ll be purchasing?  Is it going to be your primary phone that needs to handle intensive applications or will it just be another spare phone for your messaging needs?  Thinking about this will make it easier for you to decide whether you’ll be going for their higher-end products or just the normal keypad phones they offer.  Budget How much are you willing to spend on the device?  If you have a very strict budget, it’s good to familiarize yourself with features that come with the price tag of every phone.  Consider which features are highly useful for you at the price you’re willing to shell out.  This will make it easier for you to filter which products are worth buying.  Performance One of the most important things to consider when buying a phone is its performance.  What phone speed is acceptable for you and your needs?  It’s very stressful to buy a phone that doesn’t provide optimum performance you’re expecting.  Of course, the higher the processor and RAM of the device, the better and faster the performance is.	92.20390024757944
76	134_1-1	What should I consider when buying a phone?	MARCO_06_692273477-5	. Choose a brand: At present, there are many kinds of domestic and foreign mobile phone brands on the market, consumers should mainly consider the reputation of the brand mobile phone manufacturers, after-sales service, mobile phone quality and related accessories are easy to buy. 3  . Compare the function, select the appearance, and look at the demand point: It is not that the more functions the better, many functions may not be used by themselves, so it is necessary to measure their own needs and make comparisons.  Know if you have a passion for a particular brand / system?  Or do you need to take a clearer picture?  Or is it more smooth to play games without fever?  Or do you need the latest 5G phone?  Or do you need to be waterproof and anti-falling?  Or a big battery?  Know what your needs are and sort them in order of importance.  4.  Look at the configuration: To buy a mobile phone, you need to pay attention to CPU type, memory capacity, memory, screen size, camera, battery capacity, etc., and choose the highest configuration for the demand point you are most concerned about at the same price.	77.53539928421378
77	134_1-1	What should I consider when buying a phone?	MARCO_11_1166150088-3	Choosing A Cell Phone Based On Features: OnePlus 7T Before choosing the phone if you know exactly what features you want, it will help you to make a better decision. If you know what features you want you can get a phone with all the latest features and functionalities if that’s what you’re looking for.  Or if you’re looking for a basic cell phone knowing what features you want ahead of time will help you to avoid spending too much money.  It will prevent you from buying a more expensive phone which has lots of features that you don’t want.  Things To Consider Before Buying A Phone: The design of the phone and the overall look and feel of the phone is very important.  You should be comfortable with the way the phone looks and feels when you hold it in your hand.  For example, if you have small hands and you decided to buy a phone such as the latest Samsung Galaxy Note phone which is a phablet, it would be difficult to use it with one hand.  It would be better for you to get a smaller phone.  Display Screen: OnePlus 7 LCD The LCD (Liquid Crystal Display) screen on cell phones has gotten better over the years.	75.9159460440278
78	134_2-1	I've heard iPhones look and feel great. Should I get an iPhone?	MARCO_50_1012198764-7	FEEL - This has become quite an important factor nowadays, since phones are no more used only to make calls or send texts. iPhones admittedly look great and for some it well justifies the premium they might pay for it.  So if looks do matter to you, get an iPhone.  It doesn't disappoint.  Design isn't perfect by me, but it definitely looks elegant.  2  . Integration - The Apple ecosystem is very seamlessly integrated.  Say, for example, you're browsing something on your iPhone, it gets synced through iCloud.  You can continue to browse that webpage on ANY other Apple device that you own.  This is just an example.  I know there are phones that have this feature but it's the execution part that Apple has done perfectly.  If you don't own any other Apple device, well, backups and all are still very seamless.  3.  Camera - iPhones have one of the best cameras in the market.  One of the, not THE BEST CAMERA (S7 has a better one).  So you'll definitely not be disappointed by the camera performance.	96.17141726034606
79	134_2-1	I've heard iPhones look and feel great. Should I get an iPhone?	MARCO_43_1557989634-4	If you want an iPhone that's bigger but doesn't really feel bigger, that has almost all the great new features but still fits easily into your hand and pocket, then you should go for the iPhone 6s. You won't get the iPad-style landscape layout in Apple's apps, you won't get the optical image stabilization or the longer battery life, but you will get something incredibly sleek, incredibly comfortable, and incredibly easy to handle.  If you want an iPhone that's still primarily a phone, go with the iPhone 6s.  Who should get the iPhone 6s Plus?  If you want an iPhone that's much bigger and feels it, that has absolutely every one of the new features even if it doesn't fit as easily in your hand or your skinny hipster jean pocket, you should go for the iPhone 6s Plus.  You'll get the iPad-style layout in landscape, the optical image stabilization for better low light photos, and the longer battery life.  What you won't get is something as sleek and easy to handle as past iPhones.  If you want an iPhone that doubles as a tiny tablet, go with the iPhone 6s Plus.  Still undecided?	88.86907076870557
80	134_2-1	I've heard iPhones look and feel great. Should I get an iPhone?	MARCO_36_934586047-5	The speed, screen, audio and camera improvements will feel significant, and you'll get nice upgrades you missed when you skipped the iPhone 7, including water resistance. So, yeah: That iPhone X may look great in the showroom window.  But ultimately, you're driving off the lot with the practical four-door crossover.  It's more affordable.  It gets perfectly decent gas mileage.  But it still has the same nice high-end navigation package, entertainment system and fuel-injected engine as that sweet low-slung coupe.  Not too shabby.  That's the iPhone 8.  The baseline 2017 iPhone remains a top-tier smartphone -- a seriously good phone.  Just don't expect it to turn heads.  Look, it's your $700, but we haven't reviewed the X yet.  Sarah Tew/CNET Should you get iPhone X instead?  The X is compact -- it's got a 5.8-inch screen in a body that's taller but barely wider than the 8 -- and it feels great.  Its dual cameras are better.  Its display is super-bright and packs more display in nearly the same size.	86.17847851733677
81	134_3-1	Besides iPhones and Android phones, what other types of phones are out there?	MARCO_50_1927465220-22	Second, to asnwer your question, there is not difference because most regular phones today have the Android OS installed on them. And at the moment, apart from Android and iOS, there is no other major operating systems.  165 views · View upvotes Related Answer Sanket Waghole , B.tech from Savitribai Phule Pune University (2018)  Answered 2 years ago What are the types of cell phones?  Cell phones have evolved rapidly as their use has increased.  Electronics company are in the tight race to produce affordable, and trend-setting phones due to which many types of cell phones are being created.  Most of them fall into three categories: cell Phone, Feature phones, and smartphones.  Cell Phones The classical phones only used for the purpose of making calls, texts and little less.  These phones have less advanced features and they generally focus on the ease of use.  They come in a variety of different form factors and designs, allowing the user to have plenty of options.  These phones ar Continue Reading Cell phones have evolved rapidly as their use has increased.  Electronics company are in the tight race to produce affordable, and trend-setting phones due to which many types of cell phones are being created.  Most of them fall into three categories: cell Phone, Feature phones, and smartphones.	96.35356254264843
82	134_3-1	Besides iPhones and Android phones, what other types of phones are out there?	MARCO_02_1651965055-1	Types of Android Phones | Small Business - Chron.com Types of Android Phones Small Business | Business Technology & Customer Support | More Business Technology & Customer Support By Cheryl A. Frost Android is a platform that uses the open source operating system, Linux.  It was first introduced as a smartphone platform in 2008 but has since been integrated into computers, tablets and a wealth of mobile devices.  It would be impractical to list every Android phone in existence, not only due to the huge array of varieties but also because virtually any phone can be an Android phone.  The nature of an open source platform is the ability to customize.  There are, however, a few phones that are more popular than others.  This small list is based on consumer sales and reviews as of September 2012.  It is highly subjective and perpetually dynamic, but it should give you an idea of the various features and functions Android has to offer.  Motorola Droid Razr MAXX This phone has a dual-core 1.2GHz processor with 1GB RAM and 16-32GB microSD storage.  The battery supports up to 21 hours of talk time and 380 standby.  It features 4G LTE, Wi-Fi, Bluetooth 3.0 and USB 2.0.  The Droid Razr MAXX has an 8.0mp camera with Flash video capability.	93.3596771076518
83	134_3-1	Besides iPhones and Android phones, what other types of phones are out there?	MARCO_28_646097688-2	Need a flashlight? Simply download one of the many flashlight applications and turn your phone into a flashlight!  Bored while waiting for your bus or flight to arrive?  Download a free game to pass the time, or watch your favorite movie or show through Netflix.  What is an Android phone?  An Android phone is a smartphone that runs on software developed by Google and is one of the top competitors on the market for smartphones.  Some could argue the best smartphones on the market use the Android Operating System to function/operate.  Are all Smartphones Android phones?  Nope.  Android phones are just one of the big boys in the smartphone business.  There are many types of smartphones that run on many types of Operating Systems, much like a home computer.  For example if you wanted to buy a computer you could chose to by a Mac or Windows.  Both types of computers use two very different operating systems or software to function but in general both allow you to complete the tasks that you want to accomplish.  At the moment some of the most popular and successful Operating Systems in this very competitive market is the Apple OS which powers the popular iPhone, Google’s Android which can be found on many different manufacturers smartphones, Microsoft’s Windows OS, and Research In Motion (RIM)’s Blackberry OS.	90.5143465468518
84	134_3-3	Why not?  Aren’t other mobile platforms as good as Android or iOS?	MARCO_23_916103952-4	Advertisement Is Windows Phone Ready to Replace My iPhone or Android? Dear Lifehacker, You guys write a lot about Android and iOS, but what about Windows Phone?  I'm in… Read more The nice thing about the Windows Phone is that it's a really good mix of the better features of the iPhone and Android.  It has the ease of use of the iPhone where anyone can pick it up and use it, but Windows Phones also have a bunch of model options like Android, so they can find a bigger screen or nice hardware if they want.  Essentially, a Windows phone is a win-win for anyone who doesn't really care that much about apps or features.  Advertisement For Those Who Want Apps: The iPhone The iPhone is nearly as simple as the Windows Phone, but it also comes packed with a gigantic App Store.  The App Store is a huge selling point for techies and non-techies alike.  If they're looking to download that new app they heard about from their friends, play the latest games, and so on, then the iPhone does it better than anyone else.  Advertisement On top of that, the iPhone 5 is also Wirecutter's pick for best cell phone.	93.11102246900556
85	134_3-3	Why not?  Aren’t other mobile platforms as good as Android or iOS?	MARCO_06_1823564873-6	First: Windows Phone is the best operating system for a smartphone newbie, someone who wants a simple smartphone that is easy to use and that can make calls, check email and surf the Internet. This person doesn’t download a lot of apps or need to customize his or her phone or unlock it or anything: He or she just wants the basics of the smartphone in a beautiful, simple package.  That’s the meat-and-potatoes Windows Phone market, the shoppers who should most seriously be looking at Windows Phones.  Others who should be looking at Windows Phone include those with Hotmail accounts and those who do lots of work with Microsoft software.  Those who value strong, clean design and hipness in their gadgets might also consider Windows Phone.  It’s still difficult, however, for me to recommend Windows Phone over Android or iOS.  This might change in a year, but right now the iPhone and especially Android just offer a far more robust, complete set of features and applications for buyers.  Windows Phone — despite its splendid aesthetics and smooth operation — feels about a year away from being truly on level with Android and iPhone for a heavy smartphone user.	90.24549858667888
86	134_3-3	Why not?  Aren’t other mobile platforms as good as Android or iOS?	MARCO_00_1260276391-99	Without a doubt windows interface since windows 8 is better than both android or iPhone. Windows phone failed for different reasons.  I looked at android phones a couple years ago.  It sucked.  I only saw a cluttered screen with every possible color in the world jammed in the home screen.  I used briefly a couple android tablets.  Felt like junk.  IPhone I used superficially.  Interface was better than android.  This article’s first reason is choices, choices and choices.  And that reason itself killed android from my list.  Who said too many choices is a good thing.  Every choice is a set of varied parameters that needs to be weighed in before making a decision.  A single choice that has been used, tested and established by a large number of user base over years seems like a better deal to me.  IPhone did that.  People don’t grow fans out of thin air.  There has to be stuff backing it.  Hardware is always ahead of software in recent years.  Meaning software doesn’t utilize full potential of hardware in most cases and hardware remains unutilized.  So powerful hardware isn’t a lucrative thing in phones.  Software that works consistently, gets updated frequently and has clean user interface is all that matters.  I am yet to test both phones but I am leaning towards IPhone.	87.28146270941943
87	134_3-5	That’s more about phones than mobile platforms.	MARCO_10_248587851-14	   No   mobile   platform   is   best   suited   for   all   possible   applications.     The   mobile   phone   market   has   become   increasingly   fragmented,   with   all   platforms   sharing   part   of   the   pie.   For   manufacturers   and   mobile   operators,   handset   product   lines   have   become   complicated   fast.   Platform   market   penetration   varies   greatly   by   region   and   user   demographic.     Instead   of   choosing   just   one   platform,   manufacturers   and   operators   have   been   forced   to   sell   phones   for   all   the   different   platforms   to   compete.      The   mobile   developer   community   has   become   as   fragmented   as   the   market.     Mobile   software   developers   work   with   different   programming   environments,   different   tools,   and   different   programming   languages.     Porting   among   the   platforms   is   often   costly   and   not   straightforward.	84.74875505990349
88	134_3-5	That’s more about phones than mobile platforms.	MARCO_42_1820225661-1	10 Things Windows Phones Do Better Than Android Phones - Hongkiat 10 Things Windows Phones Do Better Than Android Phones By Kyle in Gadgets.  Updated on January 19, 2021.  Alright, alright, calm yourselves, keyboard warriors, we know this is something most of you would probably not agree with because let’s face it, with over 80 percent of smartphone market share in the world, the Android mobile operating system leads the rest of the competition by a mile.  Perhaps because it is the OS adopted by many leading brands of smartphones, fragmentation becomes an issue that plagues Android-powered phone.  Here is a post by Azzief Khaliq that argues for and against the effects of Android OS fragmentation you should check out.  Here, the Windows Phone’s fast and user-friendly OS plus its integration with Microsoft-linked products has given many users, particularly who work a lot with Windows products, a reason to consider the integrated mobile platform.  On the surface, it offers the same functionality (and perhaps a bit more) as do other platforms but these are 10 features that you may find better on a Windows Phone than on an Android.  1.  Quality Build Phones With Exceptional Design For Everyone The biggest ammo to join the arsenal of Windows phones has to be Nokia’s partnership.	83.48100217734464
89	134_3-5	That’s more about phones than mobile platforms.	MARCO_58_920132313-2	"Now, with established platforms, popular devices and user's forced exodus from Windows-on-phone Microsoft isn't making another smartphone, even if you want one. But Microsoft isn't done with mobile.  What makes a mobile platform successful?  Nadella was probably right in his early assessment that there was no room for a third mobile platform in the traditional slate smartphone sense.  Nadella made later statements about bringing an ""ultimate mobile device to market,"" that is ""beyond the curve.""  This lends credence to the belief that his reservations about a third mobile platform were limited to refraining from competing in a market with entrenched rivals, invested users, an app store and developer economy that had passed slow-moving Microsoft by.  The current 11-year-old mobile infrastructure revolves around app ecosystems, strong developer and carrier relationships, OEM partnerships in the case of Google and Android, and premium hardware and software synergy for Apple.  From 2010 to 2015 Microsoft tried (perhaps half-heartedly) to adapt its mobile efforts to this infrastructure but failed miserably.  Microsoft ultimately realized there was no room for another smartphone platform.  And that's okay; smartphones are dead anyway.  Smartphones are dead Early ""smartphones"" were more ""phone"" than anything else."	81.55573502415791
90	134_4-2	I would like to run most aspects of my day-to-day life with my new phone.	MARCO_43_1625245214-4	"Another thing that I've done that has been really helpful for time management is using an app called Focus Time. I do a 20- to 35-minute sprint timed with Focus Time in the morning before the kids are even up.  When I get back from that, I pick the biggest work task of the day that I want to get accomplished, and get to it.  The most important aspects of life for me are health and family, so I focus on getting those managed well because when that is done, everything else naturally falls into place.  You have to decide what aspects of life and business are most important to you, get them running smoothly and allow your forward movement to fall into place.  5.  Approach every day as a school day.  When I coach entrepreneurs, I tell them, ""Fail forward and fail fast, and every day will be a school day.""  What that means is that there is always a lesson to be had and failure is one of our greatest teachers.  You have to be open to every experience as an opportunity to learn something new.  The faster and harder you fail, the less and less afraid you become of it because you have come out on the other side of it and are usually stronger and better equipped for it."	88.2644286666764
91	134_4-2	I would like to run most aspects of my day-to-day life with my new phone.	MARCO_41_1127579161-55	"What I Talk about When I Talk about Running Writing Haruki Murakami started running about the same time he started writing novels (at age 33). He describes the physical aspects of writing as unhealthy or bad for his body or a ""toxin"".  Part of his reason for running is to prolong his writing life, by expelling this toxin.  Running is also vital to the frame of mind he requires for his creativity: ""I'm the type of person who doesn't find it painful to be alone.  I find spending an hour or two every day running alone, not speaking to anyone, as well as four or five hours alone at my desk, to be neither difficult nor boring...the hour or so I spend running, maintaining my own silent, private time, is important to help me keep my mental well-being.  ""When I'm running I don't have to talk to anybody and don't have to listen to anybody.  All I need to do is gaze at the scenery passing by...I just run.  I run in a void.  Or maybe I should put it another way: I run in order to acquire a void...  ""I probably shouldn't be looking up at [  clouds].  What I should be looking at is inside me."	84.37391607250902
